file_path,label
Dataset2\Black Gram_Anthracnose\aug_0_1470.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1477.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_148.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1483.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1485.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1486.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1491.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1493.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1507.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_151.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1514.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1518.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1519.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1520.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1521.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1523.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1526.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1527.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1545.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1547.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1550.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1552.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1555.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1567.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_157.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1571.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1572.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1576.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1580.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1583.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1586.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1593.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_16.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1602.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1606.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1622.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1631.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1633.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1635.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1639.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_164.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1640.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1642.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1645.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1649.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1654.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1655.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1656.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1657.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1658.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1664.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1670.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1672.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1679.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_168.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_169.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1691.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1701.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1703.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1707.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1708.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_171.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1714.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1715.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1721.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1728.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_173.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1738.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1750.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1751.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1753.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1754.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_176.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1765.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1768.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1771.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1772.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1782.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1784.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1785.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1786.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1795.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_18.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1801.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1806.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1813.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1820.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1822.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1823.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1827.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1831.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1841.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1842.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1844.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1845.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1847.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1850.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1852.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1853.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1859.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1860.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1868.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1870.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1874.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1877.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_188.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1890.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_19.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1900.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1903.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1908.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1909.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1910.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_192.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1922.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1924.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1926.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_193.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1933.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1936.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1937.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1948.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1954.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1955.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1964.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1967.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1970.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1977.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1982.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1990.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1993.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1997.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_1999.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_20.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2009.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2015.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2030.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2033.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_204.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2054.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2060.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_207.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2070.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2082.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2088.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_209.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2092.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2101.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2107.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2109.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2112.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2127.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2135.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2142.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2149.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2151.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2160.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2169.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2174.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2177.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2179.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_218.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2188.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_219.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2190.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2197.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2199.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2205.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2234.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2235.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2236.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_224.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2247.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2248.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_225.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_226.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2261.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2262.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2267.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2275.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2288.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2291.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2293.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2297.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2299.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_23.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2305.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_231.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2311.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2313.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2316.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2319.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2320.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2321.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2323.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2337.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2344.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_235.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2357.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2358.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2365.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2369.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_237.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2371.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2375.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2384.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2387.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2391.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2394.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2398.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2399.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2401.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2403.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2404.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2407.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2420.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2422.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2426.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2429.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2431.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2438.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_244.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2450.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2451.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2455.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2463.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2467.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2472.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2474.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2476.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2481.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2483.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2488.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2489.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2491.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2494.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2505.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2512.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2517.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2520.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2524.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2527.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2531.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2532.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2541.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2542.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2567.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_257.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2574.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2593.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2594.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2597.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2603.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2604.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2607.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_261.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2621.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2623.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2630.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2631.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2633.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2639.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2642.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2654.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2658.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2687.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2696.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2697.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_270.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2701.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_271.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2712.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2716.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2717.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2721.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2722.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2724.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2729.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2733.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2736.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2738.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2748.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_275.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2753.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2755.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2757.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2762.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2764.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2765.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2770.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2771.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2774.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2776.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2782.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2783.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2789.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2790.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2791.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2794.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2802.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2805.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2806.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2807.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2809.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2818.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2819.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_282.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2821.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2823.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2830.jpg,Black Gram_Anthracnose
Dataset2\Black Gram_Anthracnose\aug_0_2831.jpg,Black Gram_Anthracnose
